player0_rank,player0_rank_points,player0_hand,player1_rank,player1_rank_points,player1_hand,surface,tourney_level,round,best_of,label,rank_diff,rank_points_diff,ht_diff,age_diff
-0.2484713046093762,-0.36436309024926267,1,-0.17553674225039775,-0.4108355276243155,1,1,0,6,0,1,-0.05429752205559578,0.0372749765609083,-2.3887090672630613,-1.4203212797566507
-0.284610493760719,-0.33852926413772616,1,-0.5730865460208444,-0.0033132696593095663,1,1,0,6,0,1,0.23739525496289493,-0.2597699988995607,-0.8291325243271525,-1.3649565401765391
0.04967700588920235,-0.5139589670346716,1,-0.6349276266073584,0.25041571327338136,1,1,0,5,0,1,0.5504314059095679,-0.5931308177548834,0.3145569404925141,-0.922038623535641
-0.347854074775569,-0.3060867848348664,1,-0.23737782283691167,-0.3629621346181474,1,1,0,5,0,0,-0.08275535395983877,0.04518996807004305,0.7304440186087564,-0.8482189707621577
0.30265132994860233,-0.5896580854080111,1,-0.5465832257694813,-0.06016292385413419,1,1,0,5,0,1,0.6784916494786614,-0.41015483757312104,0.002641631905332292,0.5728093451273889
0.501416870280988,-0.6275076445946809,1,-0.007682380658431388,-0.4910234609096471,1,1,0,5,0,0,0.40102778841229214,-0.10426369513185438,-0.30927367668184946,-0.7559444047953047
0.4923820729931523,-0.6263060712871675,1,-0.39639774434509034,-0.25165649587880656,0,1,0,5,0,1,0.7069494813829044,-0.2895676139927739,0.5225004795506353,-0.663669838828451
-0.14005373715534764,-0.42263939566365893,1,0.05415869992808253,-0.5161569922378854,1,1,0,5,0,0,-0.15389993372044627,0.07405640769159333,0.834415788137817,-0.9774033631157534
-0.17619292630669048,-0.41302680920355234,1,-0.5730865460208444,-0.0033132696593095663,1,1,0,5,0,1,0.3227687506756239,-0.31750287814266126,0.3145569404925141,0.2590758208400859
-0.6460023852741476,0.2508424431975598,1,-0.3433911038423641,-0.3043172281855915,1,1,0,3,0,0,-0.2321589714571145,0.43116220107432024,0.002641631905332292,0.18525616806660322
-0.5556544123957904,-0.06096583010214808,1,0.48704626403367995,-0.6244705439143406,1,1,0,3,0,0,-0.8297734414462175,0.4386116048476235,0.834415788137817,-0.3683912277345189
-0.4020628585025833,-0.2532175593042801,0,-0.14019898191524693,-0.42041020622554914,1,1,0,3,0,1,-0.2037011395528715,0.13085811146303097,-1.6609066805596373,1.1449116541218813
